TIME                     OPNAM  # OPS/SEC p50(ms) p95(ms) p99(ms)    pMax
2020-11-10T23:23:39.712Z write  1    62.0     2.9     3.5     4.2     4.2
2020-11-10T23:23:40.712Z  read  1   264.0     2.2     3.4     4.5     5.0
2020-11-10T23:23:40.712Z write  1    69.0     3.0     4.5     5.8     5.8
2020-11-10T23:23:41.712Z  read  1   259.0     2.2     3.3     3.8     4.1
2020-11-10T23:23:41.712Z write  1    73.0     2.9     3.9     5.8     5.8
2020-11-10T23:23:42.712Z  read  1   269.0     2.2     3.1     4.1     5.2
2020-11-10T23:23:42.712Z write  1    64.0     3.0     3.8     4.5     4.5
2020-11-10T23:23:43.713Z  read  1   273.9     2.4     3.4     4.5     4.5
2020-11-10T23:23:43.713Z write  1    59.0     3.1     4.2     5.2     5.2
2020-11-10T23:23:44.712Z  read  1   273.0     2.1     3.4     3.8     3.8
2020-11-10T23:23:44.712Z write  1    61.0     3.1     3.7     4.5     4.5
2020-11-10T23:23:45.713Z  read  1   261.0     2.2     3.4     5.8     6.3
2020-11-10T23:23:45.713Z write  1    71.0     3.0     3.7     3.9     3.9
2020-11-10T23:23:46.712Z  read  1   275.0     2.2     3.5     5.0     5.8
2020-11-10T23:23:46.712Z write  1    59.0     3.0     3.9     7.1     7.1
2020-11-10T23:23:47.713Z  read  1   247.9     2.4     5.0    12.6    33.6
2020-11-10T23:23:47.713Z write  1    78.0     3.0    19.9    79.7    79.7
2020-11-10T23:23:48.712Z  read  1   278.2     2.2     4.2     5.5     7.3
2020-11-10T23:23:48.712Z write  1    55.0     3.0     4.1     7.3     7.3
2020-11-10T23:23:49.713Z  read  1   276.8     2.2     4.2     5.8    11.5
2020-11-10T23:23:49.713Z write  1    56.0     3.4    12.6    17.8    17.8
2020-11-10T23:23:50.713Z  read  1   266.1     2.2     3.3     4.1     4.5
2020-11-10T23:23:50.713Z write  1    67.0     3.0     3.8     4.2     4.2
2020-11-10T23:23:51.713Z  read  1   285.0     2.2     3.3     4.1     6.6
2020-11-10T23:23:51.713Z write  1    48.0     2.9     4.2     5.0     5.0
2020-11-10T23:23:52.713Z  read  1   264.1     2.2     3.3     4.7     4.7
2020-11-10T23:23:52.713Z write  1    69.0     3.0     3.9     4.2     4.2
2020-11-10T23:23:53.713Z  read  1   271.9     2.2     3.5     7.6    23.1
2020-11-10T23:23:53.713Z write  1    61.0     2.9     4.1     4.2     4.2
2020-11-10T23:23:54.714Z  read  1   268.8     2.2     3.5     5.0     6.3
2020-11-10T23:23:54.714Z write  1    64.0     3.0     3.8     4.1     4.1
2020-11-10T23:23:55.712Z  read  1   255.3     2.2     3.5     4.5     6.3
2020-11-10T23:23:55.712Z write  1    78.1     3.0     3.7     5.2     5.2
2020-11-10T23:23:56.714Z  read  1   277.7     2.1     3.3     4.5     5.8
2020-11-10T23:23:56.714Z write  1    54.9     2.9     3.9     6.6     6.6
2020-11-10T23:23:57.713Z  read  1   269.0     2.1     3.3     3.9     5.0
2020-11-10T23:23:57.713Z write  1    64.0     3.0     3.4     3.9     3.9
2020-11-10T23:23:58.713Z  read  1   274.1     2.2     3.5     5.2     7.9
2020-11-10T23:23:58.713Z write  1    59.0     3.1     4.5     5.2     5.2
2020-11-10T23:23:59.713Z  read  1   249.0     2.1     3.3     4.1     4.2
2020-11-10T23:23:59.713Z write  1    84.0     3.0     3.8     4.5     4.5
2020-11-10T23:24:00.713Z  read  1   267.2     2.2     3.3     3.9     4.2
2020-11-10T23:24:00.713Z write  1    66.1     3.1     3.9     4.7     4.7
2020-11-10T23:24:01.713Z  read  1   268.8     2.2     3.5     5.5     7.3
2020-11-10T23:24:01.713Z write  1    63.0     3.1     4.7     5.5     5.5
2020-11-10T23:24:02.713Z  read  1   271.0     2.4     3.4     4.5     5.2
2020-11-10T23:24:02.713Z write  1    63.0     3.1     3.9     5.8     5.8
2020-11-10T23:24:03.713Z  read  1   269.1     2.2     3.3     4.2     6.8
2020-11-10T23:24:03.713Z write  1    64.0     3.0     3.8     3.9     3.9
2020-11-10T23:24:04.713Z  read  1   264.0     2.2     3.5     4.7     7.3
2020-11-10T23:24:04.713Z write  1    69.0     3.0     3.8     4.2     4.2
2020-11-10T23:24:05.713Z  read  1   263.8     2.2     3.4     3.8     3.9
2020-11-10T23:24:05.713Z write  1    68.9     3.0     3.5     3.9     3.9
2020-11-10T23:24:06.713Z  read  1   268.2     2.0     3.1     3.8     4.5
2020-11-10T23:24:06.713Z write  1    65.0     3.0     3.5     3.8     3.8
2020-11-10T23:24:07.714Z  read  1   271.7     2.1     3.4     4.5     7.1
2020-11-10T23:24:07.714Z write  1    59.9     2.9     3.9     5.0     5.0
2020-11-10T23:24:08.713Z  read  1   270.3     2.2     3.3     4.5     5.8
2020-11-10T23:24:08.713Z write  1    64.1     3.1     3.7     4.1     4.1
2020-11-10T23:24:09.713Z  read  1   269.0     2.1     3.4     5.0     5.5
2020-11-10T23:24:09.713Z write  1    64.0     3.0     3.5     4.7     4.7
2020-11-10T23:24:10.714Z  read  1   275.8     2.1     3.1     3.8     7.9
2020-11-10T23:24:10.714Z write  1    57.0     3.0     3.7     3.8     3.8
2020-11-10T23:24:11.713Z  read  1   260.2     2.2     3.4     4.1     4.5
2020-11-10T23:24:11.713Z write  1    73.1     3.0     3.5     4.5     4.5
2020-11-10T23:24:12.713Z  read  1   267.0     2.2     3.3     4.1     5.2
2020-11-10T23:24:12.713Z write  1    66.0     3.0     3.7     4.5     4.5
2020-11-10T23:24:13.713Z  read  1   272.0     2.2     3.4     5.0     5.2
2020-11-10T23:24:13.713Z write  1    61.0     3.0     3.8     4.7     4.7
2020-11-10T23:24:14.713Z  read  1   262.0     2.2     3.3     4.7     5.8
2020-11-10T23:24:14.713Z write  1    71.0     3.1     4.2     4.5     4.5
2020-11-10T23:24:15.714Z  read  1   269.8     2.2     3.3     4.5     5.2
2020-11-10T23:24:15.714Z write  1    62.9     3.0     3.7     5.0     5.0
2020-11-10T23:24:16.713Z  read  1   265.1     2.1     3.3     4.5     6.6
2020-11-10T23:24:16.713Z write  1    68.0     3.0     3.8     5.2     5.2
2020-11-10T23:24:17.713Z  read  1   269.9     2.1     3.3     4.7     7.9
2020-11-10T23:24:17.713Z write  1    63.0     3.0     3.9     4.2     4.2
2020-11-10T23:24:18.713Z  read  1   265.2     2.2     3.1     3.9     5.5
2020-11-10T23:24:18.713Z write  1    68.0     2.9     3.5     4.1     4.1
2020-11-10T23:24:19.713Z  read  1   255.0     2.2     3.4     4.2     4.5
2020-11-10T23:24:19.713Z write  1    77.0     3.0     4.1     4.7     4.7
2020-11-10T23:24:20.714Z  read  1   269.8     2.2     3.1     3.7     5.2
2020-11-10T23:24:20.714Z write  1    63.9     2.9     3.5     3.8     3.8
2020-11-10T23:24:21.714Z  read  1   269.0     2.1     3.3     3.8     4.2
2020-11-10T23:24:21.714Z write  1    64.0     2.9     3.7     3.9     3.9
2020-11-10T23:24:22.713Z  read  1   277.2     2.2     3.4     5.0     6.3
2020-11-10T23:24:22.713Z write  1    55.0     3.0     3.8     6.3     6.3
2020-11-10T23:24:23.713Z  read  1   266.1     2.2     3.1     3.8     4.5
2020-11-10T23:24:23.713Z write  1    68.0     3.0     3.7     4.1     4.1
2020-11-10T23:24:24.714Z  read  1   256.8     2.0     3.3     3.8     4.5
2020-11-10T23:24:24.714Z write  1    75.9     3.0     3.8     5.5     5.5
2020-11-10T23:24:25.714Z  read  1   265.9     2.2     3.3     3.7     3.9
2020-11-10T23:24:25.714Z write  1    67.0     3.0     3.4     5.5     5.5
2020-11-10T23:24:26.713Z  read  1   272.2     2.2     3.4     5.0     6.6
2020-11-10T23:24:26.713Z write  1    61.1     3.0     3.5     4.2     4.2
2020-11-10T23:24:27.714Z  read  1   268.7     2.4     3.4     3.8     4.5
2020-11-10T23:24:27.714Z write  1    63.9     3.0     3.7     4.5     4.5
2020-11-10T23:24:28.714Z  read  1   267.0     2.2     3.1     3.5     3.9
2020-11-10T23:24:28.714Z write  1    65.0     3.1     3.9     5.5     5.5
2020-11-10T23:24:29.713Z  read  1   283.1     2.2     3.3     4.1     4.5
2020-11-10T23:24:29.713Z write  1    51.0     2.9     3.7     3.8     3.8
2020-11-10T23:24:30.714Z  read  1   269.9     2.2     3.3     4.5     6.6
2020-11-10T23:24:30.714Z write  1    63.0     2.9     3.7     4.5     4.5
2020-11-10T23:24:31.714Z  read  1   268.0     2.1     3.4     4.7     5.8
2020-11-10T23:24:31.714Z write  1    65.0     3.0     3.9     8.9     8.9
2020-11-10T23:24:32.714Z  read  1   271.0     2.1     3.5     6.0     9.4
2020-11-10T23:24:32.714Z write  1    62.0     3.0     3.5     5.5     5.5
2020-11-10T23:24:33.714Z  read  1   272.0     2.2     3.4     3.7     8.9
2020-11-10T23:24:33.714Z write  1    61.0     2.9     3.5     4.2     4.2
2020-11-10T23:24:34.713Z  read  1   258.1     2.1     3.4     5.8     9.4
2020-11-10T23:24:34.713Z write  1    75.0     2.9     3.7     9.4     9.4
2020-11-10T23:24:35.714Z  read  1   272.8     2.2     3.3     3.7     4.5
2020-11-10T23:24:35.714Z write  1    59.9     2.9     3.7     4.2     4.2
2020-11-10T23:24:36.713Z  read  1   260.2     2.2     3.3     4.5     6.3
2020-11-10T23:24:36.713Z write  1    73.1     2.9     3.5     4.7     4.7
2020-11-10T23:24:37.713Z  read  1   256.0     2.2     3.7     5.8     8.9
2020-11-10T23:24:37.713Z write  1    77.0     3.0     3.8     5.0     5.0
2020-11-10T23:24:38.713Z  read  1   274.0     2.1     3.3     4.5     5.8
2020-11-10T23:24:38.713Z write  1    59.0     3.0     3.7     3.8     3.8
2020-11-10T23:24:39.714Z  read  1   273.9     2.2     3.1     3.5     5.2
2020-11-10T23:24:39.714Z write  1    59.0     3.1     3.5     4.1     4.1
2020-11-10T23:24:40.713Z  read  1   253.1     2.0     3.3     3.8     4.7
2020-11-10T23:24:40.713Z write  1    80.0     3.0     3.7     4.1     4.1
2020-11-10T23:24:41.713Z  read  1   260.9     2.2     3.4    10.5    14.7
2020-11-10T23:24:41.713Z write  1    68.0     3.0     3.9     4.1     4.1
2020-11-10T23:24:42.713Z  read  1   274.0     2.5     4.2    22.0    30.4
2020-11-10T23:24:42.713Z write  1    61.0     3.1     5.8    62.9    62.9
2020-11-10T23:24:43.713Z  read  1   270.1     2.4     5.2     7.9    10.0
2020-11-10T23:24:43.713Z write  1    63.0     3.1     3.8     8.9     8.9
2020-11-10T23:24:44.714Z  read  1   259.8     2.2     3.4     4.7     5.5
2020-11-10T23:24:44.714Z write  1    72.9     3.1     3.8     4.5     4.5
2020-11-10T23:24:45.714Z  read  1   241.1     2.2     3.5     4.2     6.6
2020-11-10T23:24:45.714Z write  1    92.0     2.9     3.5     3.8     3.8
2020-11-10T23:24:46.713Z  read  1   263.0     2.2     3.4     4.2     4.5
2020-11-10T23:24:46.713Z write  1    70.0     3.0     3.7     4.7     4.7
2020-11-10T23:24:47.713Z  read  1   268.1     2.4     3.3     4.1     5.2
2020-11-10T23:24:47.713Z write  1    65.0     2.9     3.5     3.7     3.7
2020-11-10T23:24:48.713Z  read  1   271.9     2.2     3.7     5.0     7.1
2020-11-10T23:24:48.713Z write  1    61.0     3.0     3.8     4.7     4.7
2020-11-10T23:24:49.713Z  read  1   271.0     2.2     3.1     4.5     5.0
2020-11-10T23:24:49.713Z write  1    62.0     2.9     3.5     4.2     4.2
2020-11-10T23:24:50.714Z  read  1   255.8     2.1     3.3     5.0     5.2
2020-11-10T23:24:50.714Z write  1    77.0     3.0     3.7     3.7     3.7
2020-11-10T23:24:51.713Z  read  1   272.2     2.1     3.1     4.1     6.0
2020-11-10T23:24:51.713Z write  1    61.0     3.0     3.7     4.2     4.2
2020-11-10T23:24:52.714Z  read  1   260.8     2.0     3.1     4.5     5.0
2020-11-10T23:24:52.714Z write  1    72.0     3.0     3.5     3.7     3.7
2020-11-10T23:24:53.713Z  read  1   272.2     2.2     3.3     3.9     5.0
2020-11-10T23:24:53.713Z write  1    61.0     3.0     3.5     4.2     4.2
2020-11-10T23:24:54.714Z  read  1   266.0     2.1     3.4     4.7     5.8
2020-11-10T23:24:54.714Z write  1    67.0     3.0     3.7     3.9     3.9
2020-11-10T23:24:55.714Z  read  1   266.8     2.2     4.1     7.6    11.5
2020-11-10T23:24:55.714Z write  1    66.0     3.0     3.5     3.9     3.9
2020-11-10T23:24:56.713Z  read  1   264.2     2.1     3.3     4.2     5.0
2020-11-10T23:24:56.713Z write  1    69.1     3.0     3.5     3.7     3.7
2020-11-10T23:24:57.714Z  read  1   266.9     2.1     3.1     3.7     6.0
2020-11-10T23:24:57.714Z write  1    66.0     3.0     3.5     4.2     4.2
2020-11-10T23:24:58.713Z  read  1   277.1     2.2     3.4     5.0     5.8
2020-11-10T23:24:58.713Z write  1    56.0     2.8     3.8     4.5     4.5
2020-11-10T23:24:59.714Z  read  1   271.7     2.2     3.3     4.5     5.2
2020-11-10T23:24:59.714Z write  1    60.9     2.8     3.1     3.5     3.5
2020-11-10T23:25:00.714Z  read  1   258.0     2.1     3.3     4.2     6.3
2020-11-10T23:25:00.714Z write  1    75.0     2.9     3.5     5.0     5.0
2020-11-10T23:25:01.714Z  read  1   272.0     2.2     4.5    11.5    39.8
2020-11-10T23:25:01.714Z write  1    61.0     3.0     4.1     5.2     5.2
2020-11-10T23:25:02.714Z  read  1   279.1     2.2     4.1     4.7     7.6
2020-11-10T23:25:02.714Z write  1    53.0     3.0     4.1     4.5     4.5
2020-11-10T23:25:03.713Z  read  1   261.1     2.1     3.8     5.2     8.1
2020-11-10T23:25:03.713Z write  1    73.0     3.0     3.7     4.7     4.7
2020-11-10T23:25:04.714Z  read  1   258.7     2.2     3.3     4.5     6.8
2020-11-10T23:25:04.714Z write  1    73.9     3.0     3.9     4.7     4.7
2020-11-10T23:25:05.713Z  read  1   267.3     2.4     3.8     5.8     7.1
2020-11-10T23:25:05.713Z write  1    66.1     3.1     4.1     6.3     6.3
2020-11-10T23:25:06.714Z  read  1   262.9     2.2     4.7    11.0    12.1
2020-11-10T23:25:06.714Z write  1    70.0     3.1     3.9     5.2     5.2
2020-11-10T23:25:07.714Z  read  1   263.0     2.2     3.5     4.7     6.3
2020-11-10T23:25:07.714Z write  1    70.0     3.0     3.5     3.9     3.9
2020-11-10T23:25:08.714Z  read  1   274.9     2.2     3.4     5.0     6.6
2020-11-10T23:25:08.714Z write  1    59.0     3.0     3.7     3.9     3.9
2020-11-10T23:25:09.714Z  read  1   259.0     2.2     3.4     3.9     5.5
2020-11-10T23:25:09.714Z write  1    73.0     2.9     3.5     3.9     3.9
2020-11-10T23:25:10.715Z  read  1   261.9     2.2     3.1     3.5     3.9
2020-11-10T23:25:10.715Z write  1    71.0     3.0     3.8     5.8     5.8
2020-11-10T23:25:11.714Z  read  1   272.2     2.2     3.3     4.5     5.0
2020-11-10T23:25:11.714Z write  1    61.0     3.0     3.8     5.0     5.0
2020-11-10T23:25:12.714Z  read  1   269.0     2.2     3.3     4.7     6.3
2020-11-10T23:25:12.714Z write  1    64.0     3.0     3.7     5.0     5.0
2020-11-10T23:25:13.714Z  read  1   257.9     2.2     3.4     3.9     4.2
2020-11-10T23:25:13.714Z write  1    75.0     3.0     3.7     4.2     4.2
2020-11-10T23:25:14.714Z  read  1   247.2     2.2     3.4     3.9     4.2
2020-11-10T23:25:14.714Z write  1    86.1     3.0     3.8     4.5     4.5
2020-11-10T23:25:15.714Z  read  1   255.9     2.0     3.0     4.7     7.6
2020-11-10T23:25:15.714Z write  1    77.0     3.0     3.8     7.3     7.3
2020-11-10T23:25:16.714Z  read  1   268.0     2.2     3.4     4.1     8.9
2020-11-10T23:25:16.714Z write  1    65.0     3.1     3.8     6.6     6.6
2020-11-10T23:25:17.714Z  read  1   268.9     2.1     3.1     3.5     3.8
2020-11-10T23:25:17.714Z write  1    64.0     3.0     3.5     4.7     4.7
2020-11-10T23:25:18.713Z  read  1   262.2     2.2     3.4     4.7    11.0
2020-11-10T23:25:18.713Z write  1    71.1     3.0     3.4     4.5     4.5
2020-11-10T23:25:19.714Z  read  1   273.8     2.0     3.1     4.5     4.5
2020-11-10T23:25:19.714Z write  1    59.0     3.0     3.7     5.2     5.2
2020-11-10T23:25:20.714Z  read  1   264.1     2.2     3.3     4.2     4.2
2020-11-10T23:25:20.714Z write  1    69.0     3.0     3.7     3.9     3.9
2020-11-10T23:25:21.714Z  read  1   267.0     2.1     3.3     5.2     6.3
2020-11-10T23:25:21.714Z write  1    66.0     3.0     3.7     4.2     4.2
2020-11-10T23:25:22.714Z  read  1   256.1     2.1     3.1     4.1     5.5
2020-11-10T23:25:22.714Z write  1    77.0     2.9     3.5     6.0     6.0
2020-11-10T23:25:23.715Z  read  1   268.7     2.1     3.3     3.9     4.5
2020-11-10T23:25:23.715Z write  1    63.9     3.1     3.8     5.8     5.8
2020-11-10T23:25:24.714Z  read  1   272.2     2.0     3.3     4.1     4.5
2020-11-10T23:25:24.714Z write  1    61.0     2.9     3.7     3.9     3.9
2020-11-10T23:25:25.715Z  read  1   276.9     2.1     3.4     4.1     6.0
2020-11-10T23:25:25.715Z write  1    56.0     3.0     3.5     5.2     5.2
2020-11-10T23:25:26.715Z  read  1   247.0     2.0     3.1     4.7    29.4
2020-11-10T23:25:26.715Z write  1    86.0     3.0     3.5     4.5     4.5
2020-11-10T23:25:27.714Z  read  1   271.1     2.0     3.3     4.7    10.5
2020-11-10T23:25:27.714Z write  1    62.0     3.0     3.8    11.5    11.5
2020-11-10T23:25:28.714Z  read  1   261.0     2.1     3.3     4.1     4.7
2020-11-10T23:25:28.714Z write  1    72.0     3.1     3.7     5.2     5.2
2020-11-10T23:25:29.714Z  read  1   278.0     2.0     3.0     3.9     5.0
2020-11-10T23:25:29.714Z write  1    55.0     3.0     3.9     4.7     4.7
2020-11-10T23:25:30.715Z  read  1   255.9     2.2     3.1     3.5     5.0
2020-11-10T23:25:30.715Z write  1    77.0     3.0     3.4     3.5     3.5
2020-11-10T23:25:31.714Z  read  1   266.2     2.0     3.3     4.1     4.7
2020-11-10T23:25:31.714Z write  1    67.0     2.9     3.9     7.6     7.6
2020-11-10T23:25:32.715Z  read  1   255.8     2.0     3.3     3.9     4.2
2020-11-10T23:25:32.715Z write  1    77.0     3.0     3.7     3.9     3.9
2020-11-10T23:25:33.714Z  read  1   261.1     2.1     3.3     4.7     6.0
2020-11-10T23:25:33.714Z write  1    72.0     3.0     3.5     5.2     5.2
2020-11-10T23:25:34.714Z  read  1   257.1     2.0     3.0     3.8     4.5
2020-11-10T23:25:34.714Z write  1    76.0     3.0     3.5     4.1     4.1
2020-11-10T23:25:35.714Z  read  1   272.0     2.1     3.3     3.8     5.0
2020-11-10T23:25:35.714Z write  1    61.0     3.0     3.4     4.2     4.2
2020-11-10T23:25:36.714Z  read  1   259.9     2.2     3.3     4.5     5.2
2020-11-10T23:25:36.714Z write  1    73.0     3.0     3.9     4.7     4.7
2020-11-10T23:25:37.715Z  read  1   272.9     2.1     3.1     3.8     5.2
2020-11-10T23:25:37.715Z write  1    60.0     3.0     3.8     4.7     4.7
2020-11-10T23:25:38.714Z  read  1   258.1     2.0     3.1     4.5     4.7
2020-11-10T23:25:38.714Z write  1    75.0     2.9     3.5     6.0     6.0
2020-11-10T23:25:39.714Z  read  1   264.0     2.1     3.3     4.2     4.7
2020-11-10T23:25:39.714Z write  1    69.0     3.1     3.7     5.0     5.0
2020-11-10T23:25:40.714Z  read  1   273.1     2.0     3.3     3.8     4.5
2020-11-10T23:25:40.714Z write  1    60.0     2.9     3.7     4.2     4.2
2020-11-10T23:25:41.714Z  read  1   259.9     2.0     3.3     4.2     6.0
2020-11-10T23:25:41.714Z write  1    73.0     3.0     3.7     4.7     4.7
2020-11-10T23:25:42.714Z  read  1   265.1     2.1     3.3     5.2     6.3
2020-11-10T23:25:42.714Z write  1    68.0     2.9     3.8     4.1     4.1
2020-11-10T23:25:43.714Z  read  1   270.0     2.0     3.0     3.3     4.2
2020-11-10T23:25:43.714Z write  1    63.0     3.0     3.5     5.5     5.5
2020-11-10T23:25:44.715Z  read  1   266.8     2.0     3.1     4.5     5.2
2020-11-10T23:25:44.715Z write  1    66.0     2.9     3.8     4.2     4.2
2020-11-10T23:25:45.714Z  read  1   264.2     2.0     3.1     3.7     3.9
2020-11-10T23:25:45.714Z write  1    69.0     3.0     3.5     4.5     4.5
2020-11-10T23:25:46.714Z  read  1   265.9     2.0     3.1     4.1     6.0
2020-11-10T23:25:46.714Z write  1    67.0     2.9     3.9     7.9     7.9
2020-11-10T23:25:47.714Z  read  1   260.1     2.0     3.1     4.2     6.6
2020-11-10T23:25:47.714Z write  1    73.0     2.8     5.2    11.0    11.0
2020-11-10T23:25:48.714Z  read  1   262.9     2.2     3.3     5.0     5.5
2020-11-10T23:25:48.714Z write  1    70.0     2.9     3.7     3.8     3.8
2020-11-10T23:25:49.714Z  read  1   267.0     2.0     3.0     3.7     5.5
2020-11-10T23:25:49.714Z write  1    67.0     3.0     3.5     4.7     4.7
2020-11-10T23:25:50.714Z  read  1   281.0     2.0     3.3     4.1     6.8
2020-11-10T23:25:50.714Z write  1    51.0     3.0     3.5     4.5     4.5
2020-11-10T23:25:51.715Z  read  1   268.8     2.0     3.3     5.2     5.2
2020-11-10T23:25:51.715Z write  1    64.0     2.9     3.5     3.9     3.9
2020-11-10T23:25:52.714Z  read  1   262.3     2.0     3.3     3.8     6.3
2020-11-10T23:25:52.714Z write  1    71.1     2.9     3.7     5.2     5.2
2020-11-10T23:25:53.715Z  read  1   265.9     2.0     3.4     5.2     5.8
2020-11-10T23:25:53.715Z write  1    67.0     3.0     3.5     3.7     3.7
2020-11-10T23:25:54.715Z  read  1   270.0     2.0     3.3     3.9     4.5
2020-11-10T23:25:54.715Z write  1    63.0     2.9     3.5     3.7     3.7
2020-11-10T23:25:55.714Z  read  1   265.1     2.2     3.3     5.0     5.8
2020-11-10T23:25:55.714Z write  1    69.0     3.0     3.9     7.3     7.3
2020-11-10T23:25:56.714Z  read  1   270.0     2.1     3.3     4.1     4.7
2020-11-10T23:25:56.714Z write  1    62.0     3.0     3.5     4.2     4.2
2020-11-10T23:25:57.715Z  read  1   268.8     2.1     3.3     3.9     6.0
2020-11-10T23:25:57.715Z write  1    64.0     3.0     3.7     4.5     4.5
2020-11-10T23:25:58.714Z  read  1   276.1     2.2     3.3     3.8     4.1
2020-11-10T23:25:58.714Z write  1    57.0     3.0     4.1     5.8     5.8
2020-11-10T23:25:59.715Z  read  1   267.9     2.2     3.1     3.9     4.5
2020-11-10T23:25:59.715Z write  1    65.0     3.0     3.7     4.7     4.7
2020-11-10T23:26:00.715Z  read  1   268.0     2.0     3.4     4.5     4.7
2020-11-10T23:26:00.715Z write  1    65.0     3.0     3.7     4.1     4.1
2020-11-10T23:26:01.715Z  read  1   269.1     2.1     3.3     4.5     5.0
2020-11-10T23:26:01.715Z write  1    64.0     3.1     4.1     5.5     5.5
2020-11-10T23:26:02.714Z  read  1   264.0     2.1     3.4     4.5     7.6
2020-11-10T23:26:02.714Z write  1    69.0     3.1     4.1     5.2     5.2
2020-11-10T23:26:03.715Z  read  1   256.8     2.1     3.3     4.2     5.2
2020-11-10T23:26:03.715Z write  1    76.0     3.0     3.8     4.5     4.5
2020-11-10T23:26:04.714Z  read  1   259.2     2.0     3.1     3.4     3.8
2020-11-10T23:26:04.714Z write  1    74.1     3.0     3.5     4.2     4.2
2020-11-10T23:26:05.715Z  read  1   259.8     2.0     3.0     4.2     6.3
2020-11-10T23:26:05.715Z write  1    72.9     2.9     3.5     4.2     4.2
2020-11-10T23:26:06.714Z  read  1   271.1     2.0     3.1     3.8     4.7
2020-11-10T23:26:06.714Z write  1    62.0     3.0     3.4     6.8     6.8
2020-11-10T23:26:07.714Z  read  1   268.0     2.0     3.3     3.7     6.0
2020-11-10T23:26:07.714Z write  1    65.0     2.9     3.9     5.0     5.0
2020-11-10T23:26:08.715Z  read  1   261.8     2.0     3.3     4.7     5.0
2020-11-10T23:26:08.715Z write  1    71.0     2.9     3.5     4.1     4.1
2020-11-10T23:26:09.715Z  read  1   277.2     2.0     3.3     4.1     5.0
2020-11-10T23:26:09.715Z write  1    56.0     3.0     3.5     3.5     3.5
2020-11-10T23:26:10.715Z  read  1   254.0     2.0     3.1     4.7     6.0
2020-11-10T23:26:10.715Z write  1    79.0     3.0     3.8     5.2     5.2
2020-11-10T23:26:11.715Z  read  1   264.9     2.0     3.0     3.4     4.7
2020-11-10T23:26:11.715Z write  1    68.0     2.9     3.5     3.7     3.7
2020-11-10T23:26:12.715Z  read  1   259.9     2.0     3.1     4.2     5.0
2020-11-10T23:26:12.715Z write  1    73.0     3.0     3.7     3.9     3.9
2020-11-10T23:26:13.715Z  read  1   273.1     2.2     3.1     3.9     4.2
2020-11-10T23:26:13.715Z write  1    60.0     3.0     3.7     4.1     4.1
2020-11-10T23:26:14.715Z  read  1   255.0     2.2     3.3     3.7     3.9
2020-11-10T23:26:14.715Z write  1    78.0     3.0     3.7     4.1     4.1
2020-11-10T23:26:15.716Z  read  1   269.9     2.1     3.3     4.5     7.1
2020-11-10T23:26:15.716Z write  1    63.0     2.9     3.7     4.1     4.1
2020-11-10T23:26:16.715Z  read  1   279.1     2.1     3.3     6.8    10.5
2020-11-10T23:26:16.715Z write  1    54.0     2.9     3.7     4.2     4.2
2020-11-10T23:26:17.715Z  read  1   272.1     2.1     3.4     4.7     5.5
2020-11-10T23:26:17.715Z write  1    61.0     3.0     3.8     5.0     5.0
2020-11-10T23:26:18.715Z  read  1   282.0     2.0     3.3     4.7     6.0
2020-11-10T23:26:18.715Z write  1    51.0     3.0     3.7     7.6     7.6
2020-11-10T23:26:19.715Z  read  1   254.9     2.1     3.1     3.7     5.8
2020-11-10T23:26:19.715Z write  1    79.0     2.9     3.5     4.5     4.5
2020-11-10T23:26:20.715Z  read  1   262.1     2.1     3.1     4.1     4.5
2020-11-10T23:26:20.715Z write  1    70.0     3.0     3.5     4.1     4.1
2020-11-10T23:26:21.715Z  read  1   265.1     2.0     3.3     5.0     6.0
2020-11-10T23:26:21.715Z write  1    68.0     3.1     3.8     5.2     5.2
2020-11-10T23:26:22.715Z  read  1   279.9     2.0     3.4     5.0     6.6
2020-11-10T23:26:22.715Z write  1    53.0     3.0     3.5     3.8     3.8
2020-11-10T23:26:23.715Z  read  1   270.0     2.0     3.1     4.2     5.8
2020-11-10T23:26:23.715Z write  1    63.0     3.0     3.5     3.8     3.8
2020-11-10T23:26:24.714Z  read  1   272.1     2.1     3.4     4.1     5.2
2020-11-10T23:26:24.714Z write  1    61.0     2.9     3.5     5.0     5.0
2020-11-10T23:26:25.715Z  read  1   275.8     2.0     3.3     4.5     5.2
2020-11-10T23:26:25.715Z write  1    56.9     3.0     3.8    10.5    10.5
2020-11-10T23:26:26.715Z  read  1   257.1     2.1     3.3     3.9     5.8
2020-11-10T23:26:26.715Z write  1    76.0     3.0     3.7     7.1     7.1
2020-11-10T23:26:27.715Z  read  1   273.0     2.0     3.5     6.6    10.5
2020-11-10T23:26:27.715Z write  1    60.0     3.0     4.1     4.5     4.5
2020-11-10T23:26:28.715Z  read  1   267.1     2.1     3.1     3.9     5.5
2020-11-10T23:26:28.715Z write  1    66.0     2.9     3.8     5.5     5.5
2020-11-10T23:26:29.715Z  read  1   272.0     2.1     3.1     4.1     8.4
2020-11-10T23:26:29.715Z write  1    61.0     2.9     3.7     5.0     5.0
2020-11-10T23:26:30.715Z  read  1   268.0     2.1     3.4     5.0     8.9
2020-11-10T23:26:30.715Z write  1    65.0     3.0     3.8     6.3     6.3
2020-11-10T23:26:31.715Z  read  1   263.1     2.1     3.1     4.2     4.7
